T(C),T(K),atFe,atNi,atCr,atAl,atCu,SFE_Fe,SFE_Ni,SFE_Cr,SFE_Al,SFE_Cu,SFE_FeNi,SFE_FeCr,SFE_FeAl,SFE_CrNi,GChemical,dgMagnetic,SFE_mg,dGTotal,SFE,SMix,SFE_class
27,300,19.5,22,19.5,19.5,19.5,-10.97116068,18.52074971,-33.40810058,49.62341791,7.616617633,5.31893798,4.71451321,7.489212393,10.23552813,999.2993975,2.579014631,0.152629124,1001.878412,75.29234483,1.608217563,Medium
27,300,19.25,23,19.25,19.25,19.25,-10.83050478,19.36260197,-32.9797916,48.98722025,7.518968689,5.489416762,4.594403159,7.298412274,11.05426387,1022.199835,2.382009688,0.14097014,1024.581845,76.63596074,1.606723,Medium
27,300,19,24,19,19,19,-10.68984887,20.20445423,-32.55148262,48.35102258,7.421319745,5.653696315,4.475842916,7.110074093,11.8904385,1045.35798,2.191176615,0.129676414,1047.549157,77.9951933,1.604663643,Medium
27,300,18.75,25,18.75,18.75,18.75,-10.54919297,21.04630649,-32.12317364,47.71482492,7.323670801,5.811776639,4.35883248,6.924197848,12.74238963,1068.745742,2.007339311,0.118796705,1070.753081,79.36842891,1.602055915,Medium
27,300,18.5,26,18.5,18.5,18.5,-10.40853706,21.88815875,-31.69486466,47.07862725,7.226021857,5.963657736,4.24337185,6.740783541,13.60845493,1092.335033,1.831185474,0.108371714,1094.166218,80.75404591,1.598914744,High
27,300,18.25,27,18.25,18.25,18.25,-10.26788115,22.73001101,-31.26655568,46.44242958,7.128372913,6.109339603,4.129461028,6.55983117,14.48697202,1116.097762,1.663273523,0.098434487,1117.761035,82.15041499,1.595253724,High
27,300,18,28,18,18,18,-10.12722525,23.57186327,-30.83824669,45.80623192,7.030723969,6.248822243,4.017100013,6.381340737,15.37627854,1140.00584,1.504039693,0.089010841,1141.50988,83.55589959,1.591085257,High
27,300,17.75,29,17.75,17.75,17.75,-9.98656934,24.41371553,-30.40993771,45.17003425,6.933075025,6.382105654,3.906288805,6.20531224,16.27471213,1164.031178,1.353805298,0.080119793,1165.384984,84.96885638,1.586420679,High
27,300,17.5,30,17.5,17.5,17.5,-9.845913434,25.25556779,-29.98162873,44.53383659,6.835426081,6.509189836,3.797027404,6.031745681,17.18061043,1188.145688,1.21278414,0.071773994,1189.358472,86.38763564,1.581270355,High
27,300,17.25,31,17.25,17.25,17.25,-9.705257528,26.09742005,-29.55331975,43.89763892,6.737777137,6.63007479,3.689315811,5.860641059,18.09231107,1212.321278,1.081090048,0.063980183,1213.402368,87.81058175,1.575643774,High
27,300,17,32,17,17,17,-9.564601622,26.93927231,-29.12501077,43.26144126,6.640128193,6.744760516,3.583154024,5.691998373,19.00815169,1236.52986,0.958744527,0.056739631,1237.488605,89.23603361,1.569549623,High
27,300,16.75,33,16.75,16.75,16.75,-9.423945716,27.78112457,-28.69670178,42.62524359,6.542479249,6.853247013,3.478542045,5.525817625,19.92646994,1260.743345,0.845684477,0.050048604,1261.589029,90.66232514,1.562995858,High
27,300,16.5,34,16.5,16.5,16.5,-9.283289809,28.62297683,-28.2683928,41.98904593,6.444830305,6.955534282,3.375479872,5.362098814,20.84560344,1284.933643,0.741769985,0.043898822,1285.675412,92.08778568,1.555989756,High
27,300,16.25,35,16.25,16.25,16.25,-9.142633903,29.46482909,-27.84008382,41.35284826,6.347181361,7.051622322,3.273967507,5.200841939,21.76388984,1309.072664,0.646792127,0.03827792,1309.719456,93.51074051,1.548537974,High
27,300,16,36,16,16,16,-9.001977997,30.30668135,-27.41177484,40.71665059,6.249532417,7.141511134,3.174004949,5.042047002,22.67966677,1333.13232,0.560480777,0.033169913,1333.692801,94.92951129,1.540646586,High
27,300,15.75,37,15.75,15.75,15.75,-8.861322091,31.14853361,-26.98346586,40.08045293,6.151883473,7.225200718,3.075592198,4.885714002,23.59127187,1357.084521,0.482512374,0.028555651,1357.567033,96.3424165,1.532321128,High
27,300,15.5,38,15.5,15.5,15.5,-8.720666185,31.99038587,-26.55515687,39.44425526,6.054234529,7.302691073,2.978729254,4.731842938,24.49704278,1380.901178,0.412517615,0.024413278,1381.313695,97.74777193,1.52356663,High
27,300,15.25,39,15.25,15.25,15.25,-8.580010278,32.83223813,-26.12684789,38.8080576,5.956585585,7.3739822,2.883416117,4.580433812,25.39531714,1404.5542,0.350089045,0.020718682,1404.904289,99.14389109,1.514387647,High
27,300,15,40,15,15,15,-8.439354372,33.67409039,-25.69853891,38.17185993,5.858936641,7.439074098,2.789652787,4.431486623,26.28443258,1428.0155,0.294788489,0.01744593,1428.310288,100.5290857,1.504788284,High
127,400,23.75,5,23.75,23.75,23.75,-7.30578329,4.580623192,-40.91845841,67.46654314,9.557760278,1.472316749,6.993504556,11.10949077,1.662198172,922.8980703,1.671869784,0.098943224,924.5699401,70.71713837,1.515494886,Medium
127,400,23.5,6,23.5,23.5,23.5,-7.228880308,5.49674783,-40.4877378,66.756369,9.457152275,1.748182413,6.847047785,10.87683772,2.112818217,939.1252225,1.667420087,0.098679885,940.7926426,71.67721702,1.530084222,Medium
127,400,23.25,7,23.25,23.25,23.25,-7.151977326,6.412872469,-40.05701718,66.04619486,9.356544272,2.017848849,6.702140821,10.64664661,2.599376995,955.9226784,1.652085309,0.097772355,957.5747637,72.67040272,1.542892703,Medium
127,400,23,8,23,23,23,-7.075074344,7.328997107,-39.62629657,65.33602072,9.255936269,2.281316057,6.558783663,10.41891744,3.120393903,973.26542,1.627129218,0.096295424,974.8925492,73.69528967,1.554160184,Medium
127,400,22.75,9,22.75,22.75,22.75,-6.998171362,8.245121745,-39.19557595,64.62584658,9.155328266,2.538584036,6.416976313,10.1936502,3.674388339,991.1284291,1.593745522,0.094319738,992.7221746,74.75046791,1.564065692,Medium
127,400,22.5,10,22.5,22.5,22.5,-6.92126838,9.161246384,-38.76485534,63.91567244,9.054720263,2.789652787,6.276718771,9.970844901,4.2598797,1009.486688,1.553058979,0.09191186,1011.039746,75.83452339,1.572747898,Medium
127,400,22.25,11,22.25,22.25,22.25,-6.844365398,10.07737102,-38.33413472,63.20549831,8.95411226,3.034522309,6.138011035,9.750501539,4.875387385,1028.315177,1.506126547,0.089134344,1029.821304,76.94603808,1.580317318,Medium
127,400,22,12,22,22,22,-6.767462416,10.99349566,-37.90341411,62.49532417,8.853504257,3.273192603,6.000853106,9.532620113,5.519430792,1047.58888,1.453938573,0.086045798,1049.042819,78.08358997,1.586864029,Medium
127,400,21.75,13,21.75,21.75,21.75,-6.690559434,11.9096203,-37.47269349,61.78515003,8.752896254,3.505663669,5.865244984,9.317200624,6.190529318,1067.282778,1.397420046,0.082700965,1068.680198,79.24575322,1.5924628,Medium
127,400,21.5,14,21.5,21.5,21.5,-6.613656452,12.82574494,-37.04197288,61.07497589,8.652288251,3.731935506,5.73118667,9.104243073,6.887202362,1087.371853,1.337431896,0.079150795,1088.709284,80.43109816,1.597176636,High
127,400,21.25,15,21.25,21.25,21.25,-6.53675347,13.74186958,-36.61125226,60.36480175,8.551680248,3.952008115,5.598678163,8.893747458,7.607969321,1107.831086,1.274772358,0.07544253,1109.105858,81.63819143,1.601059295,High
127,400,21,16,21,21,21,-6.459850488,14.65799421,-36.18053165,59.65462761,8.451072245,4.165881495,5.467719462,8.685713781,8.351349593,1128.63546,1.210178392,0.071619783,1129.845638,82.86559605,1.604157143,High
127,400,20.75,17,20.75,20.75,20.75,-6.382947506,15.57411885,-35.74981103,58.94445348,8.350464242,4.373555647,5.338310569,8.48014204,9.115862576,1149.759957,1.144327184,0.067722631,1150.904284,84.1118715,1.606510533,High
127,400,20.5,18,20.5,20.5,20.5,-6.306044524,16.49024349,-35.31909042,58.23427934,8.24985624,4.575030571,5.210451483,8.277032237,9.900027668,1171.179558,1.077837702,0.063787705,1172.257395,85.37557379,1.608154863,High
127,400,20.25,19,20.25,20.25,20.25,-6.229141542,17.40636813,-34.8883698,57.5241052,8.149248237,4.770306266,5.084142204,8.07638437,10.70236427,1192.869245,1.011272329,0.059848288,1193.880517,86.65525561,1.609121397,High
127,400,20,20,20,20,20,-6.15223856,18.32249277,-34.45764919,56.81393106,8.048640234,4.959382732,4.959382732,7.878198441,11.52139177,1214.804,0.945138567,0.055934414,1215.749139,87.9494664,1.609437912,High
127,400,19.75,21,19.75,19.75,19.75,-6.075335578,19.23861741,-34.02692857,56.10375692,7.948032231,5.142259971,4.836173067,7.682474448,12.35562958,1236.958805,0.879890818,0.052072975,1237.838696,89.25675245,1.609129216,High
127,400,19.5,22,19.5,19.5,19.5,-5.998432596,20.15474204,-33.59620796,55.39358279,7.847424228,5.31893798,4.71451321,7.489212393,13.20359708,1259.308643,0.815932229,0.048287831,1260.124575,90.575657,1.608217563,High
127,400,19.25,23,19.25,19.25,19.25,-5.921529614,21.07086668,-33.16548734,54.68340865,7.746816225,5.489416762,4.594403159,7.298412274,14.06381369,1281.828493,0.753616618,0.044599919,1282.58211,91.9047204,1.606723,High
127,400,19,24,19,19,19,-5.844626632,21.98699132,-32.73476673,53.97323451,7.646208222,5.653696315,4.475842916,7.110074093,14.93479879,1304.49334,0.693250463,0.041027379,1305.18659,93.24248018,1.604663643,High
127,400,18.75,25,18.75,18.75,18.75,-5.76772365,22.90311596,-32.30404611,53.26306037,7.545600219,5.811776639,4.35883248,6.924197848,15.81507178,1327.278164,0.635094968,0.037585668,1327.913259,94.5874712,1.602055915,High
127,400,18.5,26,18.5,18.5,18.5,-5.690820668,23.8192406,-31.8733255,52.55288623,7.444992216,5.963657736,4.24337185,6.740783541,16.70315207,1350.157948,0.579368186,0.034287692,1350.737316,95.93822577,1.598914744,High
127,400,18.25,27,18.25,18.25,18.25,-5.613917686,24.73536524,-31.44260488,51.84271209,7.344384213,6.109339603,4.129461028,6.55983117,17.59755905,1373.107672,0.526247212,0.03114393,1373.633919,97.29327375,1.595253724,High
127,400,18,28,18,18,18,-5.537014704,25.65148987,-31.01188427,51.13253796,7.24377621,6.248822243,4.017100013,6.381340737,18.49681211,1396.10232,0.475870427,0.028162573,1396.57819,98.65114274,1.591085257,High
127,400,17.75,29,17.75,17.75,17.75,-5.460111722,26.56761451,-30.58116366,50.42236382,7.143168207,6.382105654,3.906288805,6.20531224,19.39943066,1419.116873,0.428339802,0.025349654,1419.545213,100.0103582,1.586420679,High
127,400,17.5,30,17.5,17.5,17.5,-5.38320874,27.48373915,-30.15044304,49.71218968,7.042560205,6.509189836,3.797027404,6.031745681,20.3039341,1442.126313,0.383723246,0.022709194,1442.510036,101.3694435,1.581270355,High
127,400,17.25,31,17.25,17.25,17.25,-5.306305758,28.39986379,-29.71972243,49.00201554,6.941952202,6.63007479,3.689315811,5.860641059,21.20884181,1465.105621,0.342056994,0.020243336,1465.447678,102.7269202,1.575643774,High
127,400,17,32,17,17,17,-5.229402776,29.31598843,-29.28900181,48.2918414,6.841344199,6.744760516,3.583154024,5.691998373,22.11267321,1488.02978,0.30334803,0.017952494,1488.333128,104.0813081,1.569549623,High
127,400,16.75,33,16.75,16.75,16.75,-5.152499794,30.23211307,-28.8582812,47.58166726,6.740736196,6.853247013,3.478542045,5.525817625,23.01394768,1510.873772,0.267576539,0.015835495,1511.141348,105.4311254,1.562995858,High
127,400,16.5,34,16.5,16.5,16.5,-5.075596812,31.1482377,-28.42756058,46.87149313,6.640128193,6.955534282,3.375479872,5.362098814,23.91118462,1533.612578,0.23469837,0.013889726,1533.847276,106.7748889,1.555989756,High
127,400,16.25,35,16.25,16.25,16.25,-4.99869383,32.06436234,-27.99683997,46.16131899,6.53952019,7.051622322,3.273967507,5.200841939,24.80290344,1556.22118,0.204647516,0.012111281,1556.425827,108.1111142,1.548537974,High
127,400,16,36,16,16,16,-4.921790848,32.98048698,-27.56611935,45.45114485,6.438912187,7.141511134,3.174004949,5.042047002,25.68762353,1578.67456,0.177338581,0.010495106,1578.851899,109.4383155,1.540646586,High
127,400,15.75,37,15.75,15.75,15.75,-4.844887866,33.89661162,-27.13539874,44.74097071,6.338304184,7.225200718,3.075592198,4.885714002,26.56386429,1600.9477,0.152669248,0.009035146,1601.10037,110.7550063,1.532321128,High
127,400,15.5,38,15.5,15.5,15.5,-4.767984884,34.81273626,-26.70467812,44.03079657,6.237696181,7.302691073,2.978729254,4.731842938,27.43014512,1623.015583,0.130522712,0.007724488,1623.146105,112.0596989,1.52356663,High
127,400,15.25,39,15.25,15.25,15.25,-4.691081902,35.7288609,-26.27395751,43.32062243,6.137088178,7.3739822,2.883416117,4.580433812,28.28498541,1644.853188,0.110770085,0.006555504,1644.963959,113.3509051,1.514387647,High
127,400,15,40,15,15,15,-4.61417892,36.64498553,-25.84323689,42.6104483,6.036480175,7.439074098,2.789652787,4.431486623,29.12690456,1666.4355,0.093272749,0.005519991,1666.528773,114.6271363,1.504788284,High
227,500,23.75,5,23.75,23.75,23.75,-1.24925549,4.951985085,-41.14756355,74.49430805,9.838870874,1.472316749,6.993504556,11.10949077,2.728397956,1169.15643,0.684765632,0.040525237,1169.841195,85.23258023,1.515494886,High
227,500,23.5,6,23.5,23.5,23.5,-1.236105433,5.942382102,-40.7144313,73.71015743,9.735303812,1.748182413,6.847047785,10.87683772,3.361704713,1187.388988,0.682946271,0.040417565,1188.071934,86.31149681,1.530084222,High
227,500,23.25,7,23.25,23.25,23.25,-1.222955375,6.932779119,-40.28129905,72.92600682,9.63173675,2.017848849,6.702140821,10.64664661,4.021189895,1206.026927,0.676668293,0.040046027,1206.703595,87.41414047,1.542892703,High
227,500,23,8,23,23,23,-1.209805317,7.923176136,-39.8481668,72.14185621,9.528169688,2.281316057,6.558783663,10.41891744,4.705554659,1225.0483,0.666449278,0.039441253,1225.714749,88.53924299,1.554160184,High
227,500,22.75,9,22.75,22.75,22.75,-1.196655259,8.913573153,-39.41503456,71.3577056,9.424602627,2.538584036,6.416976313,10.1936502,5.413500164,1244.431161,0.652778129,0.038632179,1245.083939,89.68553446,1.564065692,High
227,500,22.5,10,22.5,22.5,22.5,-1.183505201,9.90397017,-38.98190231,70.57355499,9.321035565,2.789652787,6.276718771,9.970844901,6.143727567,1264.153563,0.636115522,0.037646066,1264.789678,90.85174331,1.572747898,High
227,500,22.25,11,22.25,22.25,22.25,-1.170355144,10.89436719,-38.54877006,69.78940438,9.217468503,3.034522309,6.138011035,9.750501539,6.894938026,1284.193558,0.616894374,0.036508536,1284.810452,92.03659631,1.580317318,High
227,500,22,12,22,22,22,-1.157205086,11.8847642,-38.11563781,69.00525377,9.113901441,3.273192603,6.000853106,9.532620113,7.665832701,1304.5292,0.595520326,0.035243595,1305.12472,93.23881863,1.586864029,High
227,500,21.75,13,21.75,21.75,21.75,-1.144055028,12.87516122,-37.68250556,68.22110316,9.010334379,3.505663669,5.865244984,9.317200624,8.455112748,1325.138542,0.572372259,0.033873665,1325.710914,94.45713386,1.5924628,High
227,500,21.5,14,21.5,21.5,21.5,-1.13090497,13.86555824,-37.24937332,67.43695255,8.906767317,3.731935506,5.73118667,9.104243073,9.261479326,1345.999638,0.547802816,0.032419616,1346.54744,95.69026401,1.597176636,High
227,500,21.25,15,21.25,21.25,21.25,-1.117754912,14.85595525,-36.81624107,66.65280194,8.803200256,3.952008115,5.598678163,8.893747458,10.08363359,1367.090539,0.522138965,0.030900799,1367.612678,96.93692959,1.601059295,High
227,500,21,16,21,21,21,-1.104604855,15.84635227,-36.38310882,65.86865132,8.699633194,4.165881495,5.467719462,8.685713781,10.92027671,1388.3893,0.49568258,0.029335079,1388.884983,98.19584964,1.604157143,High
227,500,20.75,17,20.75,20.75,20.75,-1.091454797,16.83674929,-35.94997657,65.08450071,8.596066132,4.373555647,5.338310569,8.48014204,11.77010983,1409.873973,0.468711051,0.027738872,1410.342684,99.46574172,1.606510533,High
227,500,20.5,18,20.5,20.5,20.5,-1.078304739,17.82714631,-35.51684433,64.3003501,8.49249907,4.575030571,5.210451483,8.277032237,12.63183411,1431.522613,0.441477924,0.026127184,1431.96409,100.745322,1.608154863,High
227,500,20.25,19,20.25,20.25,20.25,-1.065154681,18.81754332,-35.08371208,63.51619949,8.388932008,4.770306266,5.084142204,8.07638437,13.50415071,1453.31327,0.414213567,0.024513647,1453.727484,102.0333053,1.609121397,High
227,500,20,20,20,20,20,-1.052004623,19.80794034,-34.65057983,62.73204888,8.285364946,4.959382732,4.959382732,7.878198441,14.38576079,1475.224,0.387125869,0.022910565,1475.611126,103.328405,1.609437912,High
227,500,19.75,21,19.75,19.75,19.75,-1.038854566,20.79833736,-34.21744758,61.94789827,8.181797885,5.142259971,4.836173067,7.682474448,15.27536551,1497.232855,0.360400967,0.021328954,1497.593256,104.6293333,1.609129216,High
227,500,19.5,22,19.5,19.5,19.5,-1.025704508,21.78873437,-33.78431533,61.16374766,8.078230823,5.31893798,4.71451321,7.489212393,16.17166603,1519.317888,0.334204007,0.019778587,1519.652092,105.9348012,1.608217563,High
227,500,19.25,23,19.25,19.25,19.25,-1.01255445,22.77913139,-33.35118309,60.37959705,7.974663761,5.489416762,4.594403159,7.298412274,17.0733635,1541.457152,0.308679924,0.018268042,1541.765831,107.2435184,1.606723,High
227,500,19,24,19,19,19,-0.999404392,23.76952841,-32.91805084,59.59544644,7.871096699,5.653696315,4.475842916,7.110074093,17.97915908,1563.6287,0.283954266,0.016804748,1563.912654,108.5541935,1.604663643,High
227,500,18.75,25,18.75,18.75,18.75,-0.986254335,24.75992542,-32.48491859,58.81129583,7.767529637,5.811776639,4.35883248,6.924197848,18.88775393,1585.810586,0.260134032,0.015395039,1586.07072,109.8655339,1.602055915,High
227,500,18.5,26,18.5,18.5,18.5,-0.973104277,25.75032244,-32.05178634,58.02714521,7.663962576,5.963657736,4.24337185,6.740783541,19.79784921,1607.980863,0.237308547,0.014044199,1608.218171,111.1762461,1.598914744,High
227,500,18.25,27,18.25,18.25,18.25,-0.959954219,26.74071946,-31.61865409,57.2429946,7.560395514,6.109339603,4.129461028,6.55983117,20.70814607,1630.117583,0.215550358,0.012756524,1630.333133,112.4850357,1.595253724,High
227,500,18,28,18,18,18,-0.946804161,27.73111648,-31.18552185,56.45884399,7.456828452,6.248822243,4.017100013,6.381340737,21.61734568,1652.1988,0.194916153,0.011535368,1652.393716,113.790607,1.591085257,High
227,500,17.75,29,17.75,17.75,17.75,-0.933654103,28.72151349,-30.7523896,55.67469338,7.35326139,6.382105654,3.906288805,6.20531224,22.52414919,1674.202567,0.175447707,0.010383202,1674.378015,115.0916637,1.586420679,High
227,500,17.5,30,17.5,17.5,17.5,-0.920504046,29.71191051,-30.31925735,54.89054277,7.249694328,6.509189836,3.797027404,6.031745681,23.42725776,1696.106938,0.15717284,0.009301674,1696.26411,116.3869086,1.581270355,High
